InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,spent_total
581496,23355,HOT WATER BOTTLE KEEP CALM,4,12/9/2011 10:20,4.95,16558.0,United Kingdom,19.8
581496,22314,OFFICE MUG WARMER CHOC+BLUE,24,12/9/2011 10:20,1.25,16558.0,United Kingdom,30.0
581496,22313,OFFICE MUG WARMER PINK,12,12/9/2011 10:20,1.25,16558.0,United Kingdom,15.0
581496,23084,RABBIT NIGHT LIGHT,18,12/9/2011 10:20,2.08,16558.0,United Kingdom,37.44
581496,23438, RED SPOT GIFT BAG LARGE,12,12/9/2011 10:20,1.25,16558.0,United Kingdom,15.0
581496,23437, 50'S CHRISTMAS GIFT BAG LARGE,12,12/9/2011 10:20,1.25,16558.0,United Kingdom,15.0
581496,20831,GOLD PHOTO FRAME,12,12/9/2011 10:20,0.79,16558.0,United Kingdom,9.48
581496,21115,ROSE CARAVAN DOORSTOP,8,12/9/2011 10:20,1.95,16558.0,United Kingdom,15.6
581496,21462,"NURSERY A,B,C PAINTED LETTERS",8,12/9/2011 10:20,1.95,16558.0,United Kingdom,15.6
581496,22076,6 RIBBONS EMPIRE  ,24,12/9/2011 10:20,0.39,16558.0,United Kingdom,9.36
581496,22190,LOCAL CAFE MUG,24,12/9/2011 10:20,0.39,16558.0,United Kingdom,9.36
581496,22215,CAKE STAND WHITE TWO TIER LACE,6,12/9/2011 10:20,2.95,16558.0,United Kingdom,17.700000000000003
581496,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,6,12/9/2011 10:20,2.95,16558.0,United Kingdom,17.700000000000003
581496,22464,HANGING METAL HEART LANTERN,12,12/9/2011 10:20,0.79,16558.0,United Kingdom,9.48
581496,22465,HANGING METAL STAR LANTERN,12,12/9/2011 10:20,0.79,16558.0,United Kingdom,9.48
581496,22539,MINI JIGSAW DOLLY GIRL,48,12/9/2011 10:20,0.19,16558.0,United Kingdom,9.120000000000001
581496,22544,MINI JIGSAW SPACEBOY,48,12/9/2011 10:20,0.19,16558.0,United Kingdom,9.120000000000001
581497,20719,WOODLAND CHARLOTTE BAG,33,12/9/2011 10:23,2.46,,United Kingdom,81.17999999999999
581497,20723,STRAWBERRY CHARLOTTE BAG,42,12/9/2011 10:23,2.46,,United Kingdom,103.32
581497,20724,RED RETROSPOT CHARLOTTE BAG,55,12/9/2011 10:23,2.46,,United Kingdom,135.3
581497,20727,LUNCH BAG  BLACK SKULL.,8,12/9/2011 10:23,4.96,,United Kingdom,39.68
581497,21212,PACK OF 72 RETROSPOT CAKE CASES,7,12/9/2011 10:23,2.08,,United Kingdom,14.56
581497,21238,RED RETROSPOT CUP,8,12/9/2011 10:23,1.63,,United Kingdom,13.04
581497,21242,RED RETROSPOT PLATE ,2,12/9/2011 10:23,3.29,,United Kingdom,6.58
581497,21479,WHITE SKULL HOT WATER BOTTLE ,25,12/9/2011 10:23,9.13,,United Kingdom,228.25000000000003
581497,21481,FAWN BLUE HOT WATER BOTTLE,1,12/9/2011 10:23,8.29,,United Kingdom,8.29
581497,21481,FAWN BLUE HOT WATER BOTTLE,1,12/9/2011 10:23,10.29,,United Kingdom,10.29
581497,21484,CHICK GREY HOT WATER BOTTLE,1,12/9/2011 10:23,9.13,,United Kingdom,9.13
581497,21668,RED STRIPE CERAMIC DRAWER KNOB,1,12/9/2011 10:23,3.29,,United Kingdom,3.29
581497,21670,BLUE SPOT CERAMIC DRAWER KNOB,1,12/9/2011 10:23,3.29,,United Kingdom,3.29
581497,21671,RED SPOT CERAMIC DRAWER KNOB,1,12/9/2011 10:23,3.29,,United Kingdom,3.29
581497,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,12/9/2011 10:23,3.29,,United Kingdom,19.740000000000002
581497,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,1,12/9/2011 10:23,3.29,,United Kingdom,3.29
581497,21714,CITRONELLA CANDLE GARDEN POT,2,12/9/2011 10:23,3.29,,United Kingdom,6.58
581497,22110,BIRD HOUSE HOT WATER BOTTLE,7,12/9/2011 10:23,5.79,,United Kingdom,40.53
581497,22111,SCOTTIE DOG HOT WATER BOTTLE,5,12/9/2011 10:23,12.46,,United Kingdom,62.300000000000004
581497,22112,CHOCOLATE HOT WATER BOTTLE,13,12/9/2011 10:23,12.46,,United Kingdom,161.98000000000002
581497,22114,HOT WATER BOTTLE TEA AND SYMPATHY,48,12/9/2011 10:23,9.13,,United Kingdom,438.24
581497,22197,POPCORN HOLDER,68,12/9/2011 10:23,2.46,,United Kingdom,167.28
581497,22355,CHARLOTTE BAG SUKI DESIGN,110,12/9/2011 10:23,2.46,,United Kingdom,270.6
581497,22356,CHARLOTTE BAG PINK POLKADOT,25,12/9/2011 10:23,2.46,,United Kingdom,61.5
581497,22356,CHARLOTTE BAG PINK POLKADOT,1,12/9/2011 10:23,5.63,,United Kingdom,5.63
581497,22383,LUNCH BAG SUKI DESIGN ,2,12/9/2011 10:23,4.96,,United Kingdom,9.92
581497,22423,REGENCY CAKESTAND 3 TIER,8,12/9/2011 10:23,24.96,,United Kingdom,199.68
581497,22725,ALARM CLOCK BAKELIKE CHOCOLATE,3,12/9/2011 10:23,8.29,,United Kingdom,24.869999999999997
581497,22726,ALARM CLOCK BAKELIKE GREEN,1,12/9/2011 10:23,8.29,,United Kingdom,8.29
581497,22727,ALARM CLOCK BAKELIKE RED ,10,12/9/2011 10:23,8.29,,United Kingdom,82.89999999999999
581497,22730,ALARM CLOCK BAKELIKE IVORY,5,12/9/2011 10:23,8.29,,United Kingdom,41.449999999999996
581497,22735,RIBBON REEL SOCKS AND MITTENS,2,12/9/2011 10:23,7.5,,United Kingdom,15.0
581497,22736,RIBBON REEL MAKING SNOWMEN ,3,12/9/2011 10:23,4.13,,United Kingdom,12.39
581497,22738,RIBBON REEL SNOWY VILLAGE,1,12/9/2011 10:23,7.5,,United Kingdom,7.5
581497,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,1,12/9/2011 10:23,3.29,,United Kingdom,3.29
581497,22835,HOT WATER BOTTLE I AM SO POORLY,4,12/9/2011 10:23,12.46,,United Kingdom,49.84
581497,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,12/9/2011 10:23,6.63,,United Kingdom,6.63
581497,22896,PEG BAG APPLES DESIGN,2,12/9/2011 10:23,5.79,,United Kingdom,11.58
581497,22898,CHILDRENS APRON APPLES DESIGN,2,12/9/2011 10:23,4.96,,United Kingdom,9.92
581497,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,1,12/9/2011 10:23,10.79,,United Kingdom,10.79
581497,23084,RABBIT NIGHT LIGHT,37,12/9/2011 10:23,4.96,,United Kingdom,183.52
581497,23168,CLASSIC CAFE SUGAR DISPENSER,1,12/9/2011 10:23,6.54,,United Kingdom,6.54
581497,23204,CHARLOTTE BAG APPLES DESIGN,13,12/9/2011 10:23,2.46,,United Kingdom,31.98
581497,23205,CHARLOTTE BAG VINTAGE ALPHABET ,8,12/9/2011 10:23,2.46,,United Kingdom,19.68
581497,23206,LUNCH BAG APPLE DESIGN,3,12/9/2011 10:23,4.96,,United Kingdom,14.879999999999999
581497,23206,LUNCH BAG APPLE DESIGN,1,12/9/2011 10:23,8.33,,United Kingdom,8.33
581497,23207,LUNCH BAG ALPHABET DESIGN,1,12/9/2011 10:23,4.96,,United Kingdom,4.96
581497,23208,LUNCH BAG VINTAGE LEAF DESIGN,3,12/9/2011 10:23,4.96,,United Kingdom,14.879999999999999
581497,23301,GARDENERS KNEELING PAD KEEP CALM ,1,12/9/2011 10:23,4.13,,United Kingdom,4.13
581497,23355,HOT WATER BOTTLE KEEP CALM,36,12/9/2011 10:23,8.29,,United Kingdom,298.43999999999994
581497,23356,LOVE HOT WATER BOTTLE,1,12/9/2011 10:23,12.46,,United Kingdom,12.46
581497,23357,HOT WATER BOTTLE SEX BOMB,2,12/9/2011 10:23,5.79,,United Kingdom,11.58
581497,23358,HOT STUFF HOT WATER BOTTLE,2,12/9/2011 10:23,5.79,,United Kingdom,11.58
581497,35970,ZINC FOLKART SLEIGH BELLS,2,12/9/2011 10:23,4.13,,United Kingdom,8.26
581497,47566,PARTY BUNTING,5,12/9/2011 10:23,10.79,,United Kingdom,53.949999999999996
581497,82583,HOT BATHS METAL SIGN,4,12/9/2011 10:23,4.96,,United Kingdom,19.84
581497,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,12/9/2011 10:23,8.29,,United Kingdom,91.19
581497,84997c,CHILDRENS CUTLERY POLKADOT BLUE,3,12/9/2011 10:23,8.29,,United Kingdom,24.869999999999997
581497,85049g,CHOCOLATE BOX RIBBONS ,2,12/9/2011 10:23,2.46,,United Kingdom,4.92
581498,15056bl,EDWARDIAN PARASOL BLACK,2,12/9/2011 10:26,12.46,,United Kingdom,24.92
581498,20669,RED HEART LUGGAGE TAG,3,12/9/2011 10:26,2.46,,United Kingdom,7.38
581498,20679,EDWARDIAN PARASOL RED,5,12/9/2011 10:26,12.46,,United Kingdom,62.300000000000004
581498,20712,JUMBO BAG WOODLAND ANIMALS,3,12/9/2011 10:26,4.13,,United Kingdom,12.39
581498,20713,JUMBO BAG OWLS,8,12/9/2011 10:26,4.13,,United Kingdom,33.04
581498,20717,STRAWBERRY SHOPPER BAG,1,12/9/2011 10:26,2.46,,United Kingdom,2.46
581498,20718,RED RETROSPOT SHOPPER BAG,1,12/9/2011 10:26,3.29,,United Kingdom,3.29
581498,20726,LUNCH BAG WOODLAND,3,12/9/2011 10:26,4.13,,United Kingdom,12.39
581498,20728,LUNCH BAG CARS BLUE,4,12/9/2011 10:26,4.13,,United Kingdom,16.52
581498,20750,RED RETROSPOT MINI CASES,1,12/9/2011 10:26,16.63,,United Kingdom,16.63
581498,20961,STRAWBERRY BATH SPONGE ,1,12/9/2011 10:26,2.46,,United Kingdom,2.46
581498,20963,APPLE BATH SPONGE,1,12/9/2011 10:26,2.46,,United Kingdom,2.46
581498,21115,ROSE CARAVAN DOORSTOP,1,12/9/2011 10:26,14.13,,United Kingdom,14.13
581498,21125,SET 6 FOOTBALL CELEBRATION CANDLES,3,12/9/2011 10:26,2.46,,United Kingdom,7.38
581498,21137,BLACK RECORD COVER FRAME,4,12/9/2011 10:26,7.46,,United Kingdom,29.84
581498,21155,RED RETROSPOT PEG BAG,4,12/9/2011 10:26,4.96,,United Kingdom,19.84
581498,21166,COOK WITH WINE METAL SIGN ,3,12/9/2011 10:26,4.13,,United Kingdom,12.39
581498,21169,YOU'RE CONFUSING ME METAL SIGN ,2,12/9/2011 10:26,4.13,,United Kingdom,8.26
581498,21174,POTTERING IN THE SHED METAL SIGN,2,12/9/2011 10:26,4.13,,United Kingdom,8.26
581498,21181,PLEASE ONE PERSON METAL SIGN,6,12/9/2011 10:26,4.13,,United Kingdom,24.78
581498,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",2,12/9/2011 10:26,10.79,,United Kingdom,21.58
581498,21217,RED RETROSPOT ROUND CAKE TINS,3,12/9/2011 10:26,20.79,,United Kingdom,62.37
581498,21218,RED SPOTTY BISCUIT TIN,4,12/9/2011 10:26,8.29,,United Kingdom,33.16
581498,21232,STRAWBERRY CERAMIC TRINKET POT,13,12/9/2011 10:26,2.46,,United Kingdom,31.98
581498,21239,PINK  POLKADOT CUP,1,12/9/2011 10:26,1.63,,United Kingdom,1.63
581498,21257,VICTORIAN SEWING BOX MEDIUM,3,12/9/2011 10:26,15.79,,United Kingdom,47.37
581498,21327,SKULLS WRITING SET ,1,12/9/2011 10:26,2.46,,United Kingdom,2.46
581498,21328,BALLOONS  WRITING SET ,1,12/9/2011 10:26,3.29,,United Kingdom,3.29
581498,21329,DINOSAURS  WRITING SET ,1,12/9/2011 10:26,3.29,,United Kingdom,3.29
581498,21411,GINGHAM HEART  DOORSTOP RED,1,12/9/2011 10:26,8.29,,United Kingdom,8.29
581498,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,3,12/9/2011 10:26,7.46,,United Kingdom,22.38
581498,21494,ROTATING LEAVES T-LIGHT HOLDER,7,12/9/2011 10:26,5.79,,United Kingdom,40.53
581498,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,12/9/2011 10:26,16.63,,United Kingdom,16.63
581498,21557,SET OF 6 FUNKY BEAKERS,1,12/9/2011 10:26,5.63,,United Kingdom,5.63
581498,21558,SKULL LUNCH BOX WITH CUTLERY ,1,12/9/2011 10:26,4.96,,United Kingdom,4.96
581498,21731,RED TOADSTOOL LED NIGHT LIGHT,9,12/9/2011 10:26,4.13,,United Kingdom,37.17
581498,21754,HOME BUILDING BLOCK WORD,2,12/9/2011 10:26,11.63,,United Kingdom,23.26
581498,21790,VINTAGE SNAP CARDS,1,12/9/2011 10:26,1.63,,United Kingdom,1.63
581498,21843,RED RETROSPOT CAKE STAND,5,12/9/2011 10:26,20.79,,United Kingdom,103.94999999999999
581498,21864,UNION JACK FLAG PASSPORT COVER ,2,12/9/2011 10:26,4.13,,United Kingdom,8.26
581498,21874,GIN AND TONIC MUG,2,12/9/2011 10:26,3.29,,United Kingdom,6.58
581498,21876,POTTERING MUG,4,12/9/2011 10:26,3.29,,United Kingdom,13.16
581498,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,12/9/2011 10:26,5.79,,United Kingdom,5.79
581498,21912,VINTAGE SNAKES & LADDERS,1,12/9/2011 10:26,7.46,,United Kingdom,7.46
581498,21916,SET 12 RETRO WHITE CHALK STICKS,7,12/9/2011 10:26,0.79,,United Kingdom,5.53
581498,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,2,12/9/2011 10:26,4.13,,United Kingdom,8.26
581498,21930,JUMBO STORAGE BAG SKULLS,2,12/9/2011 10:26,4.13,,United Kingdom,8.26
581498,21931,JUMBO STORAGE BAG SUKI,6,12/9/2011 10:26,4.13,,United Kingdom,24.78
581498,21934,SKULL SHOULDER BAG,1,12/9/2011 10:26,3.29,,United Kingdom,3.29
581498,21935,SUKI  SHOULDER BAG,7,12/9/2011 10:26,4.13,,United Kingdom,28.91
581498,21942,SKULLS DESIGN FLANNEL,1,12/9/2011 10:26,1.63,,United Kingdom,1.63
581498,21955,DOORMAT UNION JACK GUNS AND ROSES,1,12/9/2011 10:26,12.46,,United Kingdom,12.46
581498,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,12/9/2011 10:26,2.08,,United Kingdom,2.08
581498,21983,PACK OF 12 BLUE PAISLEY TISSUES ,1,12/9/2011 10:26,0.79,,United Kingdom,0.79
581498,21987,PACK OF 6 SKULL PAPER CUPS,2,12/9/2011 10:26,1.63,,United Kingdom,3.26
581498,21989,PACK OF 20 SKULL PAPER NAPKINS,1,12/9/2011 10:26,1.63,,United Kingdom,1.63
581498,22041,"RECORD FRAME 7"" SINGLE SIZE ",2,12/9/2011 10:26,5.79,,United Kingdom,11.58
581498,22059,CERAMIC STRAWBERRY DESIGN MUG,1,12/9/2011 10:26,3.29,,United Kingdom,3.29
581498,22069,BROWN  PIRATE TREASURE CHEST ,3,12/9/2011 10:26,4.13,,United Kingdom,12.39
581498,22077,6 RIBBONS RUSTIC CHARM,2,12/9/2011 10:26,4.13,,United Kingdom,8.26
581498,22083,PAPER CHAIN KIT RETROSPOT,2,12/9/2011 10:26,5.79,,United Kingdom,11.58
581498,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,52,12/9/2011 10:26,5.79,,United Kingdom,301.08
581498,22099,CARAVAN SQUARE TISSUE BOX,2,12/9/2011 10:26,2.46,,United Kingdom,4.92
581498,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,12/9/2011 10:26,8.29,,United Kingdom,33.16
581498,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2,12/9/2011 10:26,10.79,,United Kingdom,21.58
581498,22141,CHRISTMAS CRAFT TREE TOP ANGEL,7,12/9/2011 10:26,4.13,,United Kingdom,28.91
581498,22142,CHRISTMAS CRAFT WHITE FAIRY ,2,12/9/2011 10:26,3.29,,United Kingdom,6.58
581498,22144,CHRISTMAS CRAFT LITTLE FRIENDS,8,12/9/2011 10:26,4.13,,United Kingdom,33.04
581498,22161,HEART DECORATION RUSTIC HANGING ,2,12/9/2011 10:26,1.63,,United Kingdom,3.26
581498,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,3,12/9/2011 10:26,5.79,,United Kingdom,17.37
581498,22174,PHOTO CUBE,3,12/9/2011 10:26,4.13,,United Kingdom,12.39
581498,22175,PINK OWL SOFT TOY,1,12/9/2011 10:26,5.79,,United Kingdom,5.79
581498,22178,VICTORIAN GLASS HANGING T-LIGHT,1,12/9/2011 10:26,2.46,,United Kingdom,2.46
581498,22179,SET 10 NIGHT OWL LIGHTS,1,12/9/2011 10:26,13.29,,United Kingdom,13.29
581498,22186,RED STAR CARD HOLDER,1,12/9/2011 10:26,5.79,,United Kingdom,5.79
581498,22187,GREEN CHRISTMAS TREE CARD HOLDER,6,12/9/2011 10:26,8.29,,United Kingdom,49.739999999999995
581498,22193,RED DINER WALL CLOCK,1,12/9/2011 10:26,16.63,,United Kingdom,16.63
581498,22195,LARGE HEART MEASURING SPOONS,3,12/9/2011 10:26,3.29,,United Kingdom,9.870000000000001
581498,22196,SMALL HEART MEASURING SPOONS,2,12/9/2011 10:26,1.63,,United Kingdom,3.26
581498,22207,FRYING PAN UNION FLAG,1,12/9/2011 10:26,8.29,,United Kingdom,8.29
581498,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,2,12/9/2011 10:26,10.79,,United Kingdom,21.58
581498,22301,COFFEE MUG CAT + BIRD DESIGN,2,12/9/2011 10:26,4.96,,United Kingdom,9.92
581498,22302,COFFEE MUG PEARS  DESIGN,4,12/9/2011 10:26,4.96,,United Kingdom,19.84
581498,22303,COFFEE MUG APPLES DESIGN,4,12/9/2011 10:26,4.96,,United Kingdom,19.84
581498,22304,COFFEE MUG BLUE PAISLEY DESIGN,1,12/9/2011 10:26,4.96,,United Kingdom,4.96
581498,22308,TEA COSY BLUE STRIPE,2,12/9/2011 10:26,4.96,,United Kingdom,9.92
581498,22327,ROUND SNACK BOXES SET OF 4 SKULLS,4,12/9/2011 10:26,6.63,,United Kingdom,26.52
581498,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,4,12/9/2011 10:26,4.13,,United Kingdom,16.52
581498,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,12/9/2011 10:26,4.13,,United Kingdom,24.78
581498,22357,KINGS CHOICE BISCUIT TIN,1,12/9/2011 10:26,8.29,,United Kingdom,8.29
581498,22358,KINGS CHOICE TEA CADDY ,1,12/9/2011 10:26,5.79,,United Kingdom,5.79
581498,22367,CHILDRENS APRON SPACEBOY DESIGN,7,12/9/2011 10:26,4.96,,United Kingdom,34.72
581498,22371,AIRLINE BAG VINTAGE TOKYO 78,1,12/9/2011 10:26,4.13,,United Kingdom,4.13
581498,22374,AIRLINE BAG VINTAGE JET SET RED,1,12/9/2011 10:26,4.13,,United Kingdom,4.13
581498,22378,WALL TIDY RETROSPOT ,2,12/9/2011 10:26,4.96,,United Kingdom,9.92
581498,22379,RECYCLING BAG RETROSPOT ,4,12/9/2011 10:26,4.96,,United Kingdom,19.84
581498,22381,TOY TIDY PINK POLKADOT,1,12/9/2011 10:26,4.96,,United Kingdom,4.96
581498,22384,LUNCH BAG PINK POLKADOT,1,12/9/2011 10:26,4.96,,United Kingdom,4.96
581498,22386,JUMBO BAG PINK POLKADOT,1,12/9/2011 10:26,4.13,,United Kingdom,4.13
581498,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,12/9/2011 10:26,4.13,,United Kingdom,8.26
581498,22422,TOOTHPASTE TUBE PEN,1,12/9/2011 10:26,1.25,,United Kingdom,1.25
581498,22424,ENAMEL BREAD BIN CREAM,1,12/9/2011 10:26,24.96,,United Kingdom,24.96
581498,22429,ENAMEL MEASURING JUG CREAM,1,12/9/2011 10:26,8.29,,United Kingdom,8.29
581498,22456,NATURAL SLATE CHALKBOARD LARGE ,4,12/9/2011 10:26,9.96,,United Kingdom,39.84
581498,22457,NATURAL SLATE HEART CHALKBOARD ,2,12/9/2011 10:26,5.79,,United Kingdom,11.58
581498,22471,TV DINNER TRAY AIR HOSTESS ,1,12/9/2011 10:26,10.79,,United Kingdom,10.79
581498,22474,SPACEBOY TV DINNER TRAY,1,12/9/2011 10:26,10.79,,United Kingdom,10.79
581498,22488,NATURAL SLATE RECTANGLE CHALKBOARD,2,12/9/2011 10:26,3.29,,United Kingdom,6.58
581498,22498,WOODEN REGATTA BUNTING,1,12/9/2011 10:26,8.29,,United Kingdom,8.29
581498,22507,MEMO BOARD RETROSPOT  DESIGN,1,12/9/2011 10:26,10.79,,United Kingdom,10.79
581498,22526,WHEELBARROW FOR CHILDREN ,1,12/9/2011 10:26,24.96,,United Kingdom,24.96
581498,22553,PLASTERS IN TIN SKULLS,1,12/9/2011 10:26,3.29,,United Kingdom,3.29
581498,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,12/9/2011 10:26,3.29,,United Kingdom,3.29
581498,22619,SET OF 6 SOLDIER SKITTLES,1,12/9/2011 10:26,7.46,,United Kingdom,7.46
581498,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,12/9/2011 10:26,20.79,,United Kingdom,20.79
581498,22624,IVORY KITCHEN SCALES,1,12/9/2011 10:26,16.63,,United Kingdom,16.63
581498,22629,SPACEBOY LUNCH BOX ,2,12/9/2011 10:26,2.46,,United Kingdom,4.92
581498,22632,HAND WARMER RED RETROSPOT,1,12/9/2011 10:26,4.13,,United Kingdom,4.13
581498,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,12/9/2011 10:26,4.13,,United Kingdom,16.52
581498,22654,DELUXE SEWING KIT ,2,12/9/2011 10:26,12.46,,United Kingdom,24.92
581498,22659,LUNCH BOX I LOVE LONDON,1,12/9/2011 10:26,4.13,,United Kingdom,4.13
581498,22663,JUMBO BAG DOLLY GIRL DESIGN,2,12/9/2011 10:26,4.13,,United Kingdom,8.26
581498,22666,RECIPE BOX PANTRY YELLOW DESIGN,11,12/9/2011 10:26,5.79,,United Kingdom,63.69
581498,22676,FRENCH BLUE METAL DOOR SIGN 1,1,12/9/2011 10:26,2.46,,United Kingdom,2.46
581498,22684,FRENCH BLUE METAL DOOR SIGN 9,1,12/9/2011 10:26,2.46,,United Kingdom,2.46
581498,22694,WICKER STAR ,1,12/9/2011 10:26,3.29,,United Kingdom,3.29
581498,22697,GREEN REGENCY TEACUP AND SAUCER,6,12/9/2011 10:26,5.79,,United Kingdom,34.74
581498,22698,PINK REGENCY TEACUP AND SAUCER,9,12/9/2011 10:26,5.79,,United Kingdom,52.11
581498,22699,ROSES REGENCY TEACUP AND SAUCER ,6,12/9/2011 10:26,5.79,,United Kingdom,34.74
581498,22722,SET OF 6 SPICE TINS PANTRY DESIGN,3,12/9/2011 10:26,8.29,,United Kingdom,24.869999999999997
581498,22733,3D TRADITIONAL CHRISTMAS STICKERS,1,12/9/2011 10:26,1.63,,United Kingdom,1.63
581498,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,5,12/9/2011 10:26,5.79,,United Kingdom,28.95
581498,22776,SWEETHEART 3 TIER CAKE STAND ,1,12/9/2011 10:26,19.96,,United Kingdom,19.96
581498,22795,SWEETHEART RECIPE BOOK STAND,1,12/9/2011 10:26,13.29,,United Kingdom,13.29
581498,22807,SET OF 6 T-LIGHTS TOADSTOOLS,2,12/9/2011 10:26,5.79,,United Kingdom,11.58
581498,22813,PACK 3 BOXES BIRD PANETTONE ,4,12/9/2011 10:26,4.13,,United Kingdom,16.52
581498,22838,3 TIER CAKE TIN RED AND CREAM,1,12/9/2011 10:26,29.17,,United Kingdom,29.17
581498,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,12/9/2011 10:26,16.63,,United Kingdom,33.26
581498,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,12/9/2011 10:26,12.46,,United Kingdom,12.46
581498,22865,HAND WARMER OWL DESIGN,1,12/9/2011 10:26,4.96,,United Kingdom,4.96
581498,22866,HAND WARMER SCOTTY DOG DESIGN,2,12/9/2011 10:26,4.13,,United Kingdom,8.26
581498,22891,TEA FOR ONE POLKADOT,1,12/9/2011 10:26,8.29,,United Kingdom,8.29
581498,22900,SET 2 TEA TOWELS I LOVE LONDON ,2,12/9/2011 10:26,4.13,,United Kingdom,8.26
581498,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,5,12/9/2011 10:26,5.79,,United Kingdom,28.95
581498,22952,60 CAKE CASES VINTAGE CHRISTMAS,7,12/9/2011 10:26,1.25,,United Kingdom,8.75
581498,22960,JAM MAKING SET WITH JARS,5,12/9/2011 10:26,8.29,,United Kingdom,41.449999999999996
581498,22961,JAM MAKING SET PRINTED,4,12/9/2011 10:26,3.29,,United Kingdom,13.16
581498,22966,GINGERBREAD MAN COOKIE CUTTER,2,12/9/2011 10:26,2.46,,United Kingdom,4.92
581498,22993,SET OF 4 PANTRY JELLY MOULDS,2,12/9/2011 10:26,3.29,,United Kingdom,6.58
581498,23012,GLASS APOTHECARY BOTTLE PERFUME,1,12/9/2011 10:26,8.29,,United Kingdom,8.29
581498,23013,GLASS APOTHECARY BOTTLE TONIC,1,12/9/2011 10:26,8.29,,United Kingdom,8.29
581498,23014,GLASS APOTHECARY BOTTLE ELIXIR,2,12/9/2011 10:26,8.29,,United Kingdom,16.58
581498,23080,RED METAL BOX TOP SECRET,5,12/9/2011 10:26,16.63,,United Kingdom,83.14999999999999
581498,23170,REGENCY TEA PLATE ROSES ,4,12/9/2011 10:26,3.29,,United Kingdom,13.16
581498,23171,REGENCY TEA PLATE GREEN ,5,12/9/2011 10:26,3.29,,United Kingdom,16.45
581498,23172,REGENCY TEA PLATE PINK,4,12/9/2011 10:26,3.29,,United Kingdom,13.16
581498,23181,BULL DOG BOTTLE TOP WALL CLOCK,1,12/9/2011 10:26,16.63,,United Kingdom,16.63
581498,23196,VINTAGE LEAF MAGNETIC NOTEPAD,1,12/9/2011 10:26,3.29,,United Kingdom,3.29
581498,23198,PANTRY MAGNETIC  SHOPPING LIST,2,12/9/2011 10:26,3.29,,United Kingdom,6.58
581498,23199,JUMBO BAG APPLES,6,12/9/2011 10:26,4.13,,United Kingdom,24.78
581498,23201,JUMBO BAG ALPHABET,6,12/9/2011 10:26,4.13,,United Kingdom,24.78
581498,23245,SET OF 3 REGENCY CAKE TINS,5,12/9/2011 10:26,10.79,,United Kingdom,53.949999999999996
581498,23295,SET OF 12 MINI LOAF BAKING CASES,1,12/9/2011 10:26,2.46,,United Kingdom,2.46
581498,23298,SPOTTY BUNTING,1,12/9/2011 10:26,10.79,,United Kingdom,10.79
581498,23300,GARDENERS KNEELING PAD CUP OF TEA ,9,12/9/2011 10:26,3.29,,United Kingdom,29.61
581498,23301,GARDENERS KNEELING PAD KEEP CALM ,32,12/9/2011 10:26,3.29,,United Kingdom,105.28
581498,23311,VINTAGE CHRISTMAS STOCKING ,6,12/9/2011 10:26,4.96,,United Kingdom,29.759999999999998
581498,23312,VINTAGE CHRISTMAS GIFT SACK,3,12/9/2011 10:26,8.29,,United Kingdom,24.869999999999997
581498,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,6,12/9/2011 10:26,7.46,,United Kingdom,44.76
581498,23349,ROLL WRAP VINTAGE CHRISTMAS,8,12/9/2011 10:26,2.46,,United Kingdom,19.68
581498,23351,ROLL WRAP 50'S CHRISTMAS,22,12/9/2011 10:26,2.46,,United Kingdom,54.12
581498,23352,ROLL WRAP 50'S RED CHRISTMAS ,8,12/9/2011 10:26,2.46,,United Kingdom,19.68
581498,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,10,12/9/2011 10:26,1.63,,United Kingdom,16.299999999999997
